run_id,method,dataset,scene,execution,psnr,ssim,lpips,process_wall_s,native_train_s,fps,peak_device_mib,peak_torch_allocated_mib,gaussians,evidence_group,curve_export,paper_usage
primary/R1/wo_ipw/treehill,wo_ipw,mipnerf360,treehill,R1,22.733779907226562,0.5706588625907898,0.4845353364944458,174.0,134.11244777958711,732.4320626950242,7050.0,3702.826171875,168496,primary,logs/train/primary/R1/wo_ipw/treehill/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/wo_ipw/room,wo_ipw,mipnerf360,room,R1,31.561298370361328,0.9104365706443787,0.23687396943569183,184.0,146.25413589479265,707.1722111093475,10682.0,7111.98486328125,146911,primary,logs/train/primary/R1/wo_ipw/room/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/wo_ipw/counter,wo_ipw,mipnerf360,counter,R1,28.8487491607666,0.8980081081390381,0.21911057829856873,200.0,167.7233843863076,606.1129833716207,9940.0,5783.2578125,171851,primary,logs/train/primary/R1/wo_ipw/counter/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/wo_ipw/kitchen,wo_ipw,mipnerf360,kitchen,R1,31.440317153930664,0.921771228313446,0.13883528113365173,264.0,226.38266768933724,490.1226253862648,10860.0,6916.1923828125,313378,primary,logs/train/primary/R1/wo_ipw/kitchen/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/wo_ipw/bonsai,wo_ipw,mipnerf360,bonsai,R1,31.73663902282715,0.9343034625053406,0.20737645030021667,204.0,166.03874024165302,650.4244503577314,10748.0,6860.95361328125,228535,primary,logs/train/primary/R1/wo_ipw/bonsai/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/wo_ipw/truck,wo_ipw,tnt,truck,R1,25.317813873291016,0.8579179644584656,0.19920621812343597,111.0,100.50309784903524,741.316934028871,4970.0,2164.77587890625,194526,primary,logs/train/primary/R1/wo_ipw/truck/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/wo_ipw/train,wo_ipw,tnt,train,R1,22.015905380249023,0.7750754356384277,0.27703961730003357,118.0,107.42405931511946,682.5595177949953,5802.0,2513.115234375,168120,primary,logs/train/primary/R1/wo_ipw/train/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/wo_ipw/drjohnson,wo_ipw,db,drjohnson,R1,29.133071899414062,0.8904348015785217,0.29303109645843506,123.0,111.34390738331028,762.0014037224012,7478.0,4571.68701171875,182337,primary,logs/train/primary/R1/wo_ipw/drjohnson/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/wo_ipw/playroom,wo_ipw,db,playroom,R1,30.02435302734375,0.8950743079185486,0.2867943346500397,108.0,97.86509968170942,840.1435969101585,6851.0,3303.72607421875,120936,primary,logs/train/primary/R1/wo_ipw/playroom/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/bicycle,budget_matched_fullrgb,mipnerf360,bicycle,R1,24.137117385864258,0.6354261636734009,0.3957848846912384,189.0,137.57653255993637,714.4394251605734,8061.0,4888.90283203125,232382,primary,logs/train/primary/R1/budget_matched_fullrgb/bicycle/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/flowers,budget_matched_fullrgb,mipnerf360,flowers,R1,20.389463424682617,0.4812891185283661,0.4860050082206726,182.0,132.77951081932318,747.915636570881,7655.0,4372.35693359375,194321,primary,logs/train/primary/R1/budget_matched_fullrgb/flowers/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/garden,budget_matched_fullrgb,mipnerf360,garden,R1,26.731473922729492,0.8009335994720459,0.22904546558856964,255.0,198.79072952852792,555.1933955570804,8953.0,4890.98046875,476100,primary,logs/train/primary/R1/budget_matched_fullrgb/garden/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/stump,budget_matched_fullrgb,mipnerf360,stump,R1,25.706329345703125,0.6899516582489014,0.38024240732192993,155.0,119.369773219817,772.1363775548086,6208.0,3343.63330078125,160334,primary,logs/train/primary/R1/budget_matched_fullrgb/stump/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/treehill,budget_matched_fullrgb,mipnerf360,treehill,R1,22.61376953125,0.567751944065094,0.4878441095352173,171.0,129.77389609729303,716.3740414246454,6902.0,3688.361328125,162051,primary,logs/train/primary/R1/budget_matched_fullrgb/treehill/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/room,budget_matched_fullrgb,mipnerf360,room,R1,31.56733512878418,0.909507155418396,0.23870143294334412,179.0,141.1016565585308,726.2764921384342,10736.0,7100.49609375,144196,primary,logs/train/primary/R1/budget_matched_fullrgb/room/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/counter,budget_matched_fullrgb,mipnerf360,counter,R1,28.791645050048828,0.8966355919837952,0.2215108573436737,195.0,162.52194175805522,619.2838921028348,9884.0,5766.0712890625,168001,primary,logs/train/primary/R1/budget_matched_fullrgb/counter/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/kitchen,budget_matched_fullrgb,mipnerf360,kitchen,R1,31.382328033447266,0.9205143451690674,0.14175337553024292,255.0,217.48702604405628,493.7143841108068,12272.0,6883.90771484375,302374,primary,logs/train/primary/R1/budget_matched_fullrgb/kitchen/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/bonsai,budget_matched_fullrgb,mipnerf360,bonsai,R1,31.681310653686523,0.9335657954216003,0.20980045199394226,198.0,160.95366279229185,655.1694106282056,9910.0,6854.94775390625,225383,primary,logs/train/primary/R1/budget_matched_fullrgb/bonsai/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/truck,budget_matched_fullrgb,tnt,truck,R1,25.291948318481445,0.8571667075157166,0.2022494673728943,109.0,98.42638811548794,742.1456635163642,5198.0,2149.333984375,190408,primary,logs/train/primary/R1/budget_matched_fullrgb/truck/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/train,budget_matched_fullrgb,tnt,train,R1,22.01142120361328,0.7721063494682312,0.28237542510032654,114.0,103.76171044743039,705.3762498751375,5876.0,2482.244140625,158839,primary,logs/train/primary/R1/budget_matched_fullrgb/train/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/drjohnson,budget_matched_fullrgb,db,drjohnson,R1,29.23142433166504,0.8901245594024658,0.2972557842731476,118.0,106.26733148427441,781.3446884108686,7594.0,4544.32861328125,174717,primary,logs/train/primary/R1/budget_matched_fullrgb/drjohnson/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R1/budget_matched_fullrgb/playroom,budget_matched_fullrgb,db,playroom,R1,29.833202362060547,0.8948410153388977,0.29139840602874756,104.0,93.70594764921303,836.3207841915489,6478.0,3281.8251953125,117468,primary,logs/train/primary/R1/budget_matched_fullrgb/playroom/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/bicycle,fastgs_base,mipnerf360,bicycle,R2,24.833280563354492,0.714408278465271,0.31018996238708496,263.0,211.41939087214018,558.5677972573449,7801.0,5154.6416015625,537126,primary,logs/train/primary/R2/fastgs_base/bicycle/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/flowers,fastgs_base,mipnerf360,flowers,R2,21.219924926757812,0.560617983341217,0.4060620367527008,266.0,216.714051003332,583.7354009670677,7711.0,4662.65625,487074,primary,logs/train/primary/R2/fastgs_base/flowers/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/garden,fastgs_base,mipnerf360,garden,R2,27.08207893371582,0.8349230885505676,0.1744508296251297,326.0,270.42824130382553,493.40372290083735,9008.0,5082.40185546875,735531,primary,logs/train/primary/R2/fastgs_base/garden/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/stump,fastgs_base,mipnerf360,stump,R2,26.648632049560547,0.755814254283905,0.2967458963394165,216.0,180.32581468934035,625.2084125428527,6178.0,3500.54296875,385530,primary,logs/train/primary/R2/fastgs_base/stump/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/treehill,fastgs_base,mipnerf360,treehill,R2,22.867855072021484,0.6123090386390686,0.426491379737854,229.0,188.5486049215666,612.2506918204937,6567.0,3865.4794921875,396821,primary,logs/train/primary/R2/fastgs_base/treehill/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/room,fastgs_base,mipnerf360,room,R2,31.939571380615234,0.9196205139160156,0.2169087529182434,217.0,179.8115700783548,667.3819445514285,10181.0,6946.58544921875,207594,primary,logs/train/primary/R2/fastgs_base/room/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/counter,fastgs_base,mipnerf360,counter,R2,29.1614990234375,0.906887412071228,0.20341195166110992,239.0,206.47614349421318,577.9949858182383,9997.0,5563.1396484375,208097,primary,logs/train/primary/R2/fastgs_base/counter/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/kitchen,fastgs_base,mipnerf360,kitchen,R2,31.792308807373047,0.9286131858825684,0.12649671733379364,315.0,277.686793377735,464.5936142683647,12821.0,6701.55078125,379135,primary,logs/train/primary/R2/fastgs_base/kitchen/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/bonsai,fastgs_base,mipnerf360,bonsai,R2,32.21897888183594,0.942081868648529,0.19067418575286865,245.0,206.04587417200693,599.1109812421209,9885.0,6705.474609375,276287,primary,logs/train/primary/R2/fastgs_base/bonsai/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/truck,fastgs_base,tnt,truck,R2,25.693683624267578,0.8724155426025391,0.17843753099441528,140.0,129.35408218920915,703.6439763616918,4844.0,2159.72998046875,253171,primary,logs/train/primary/R2/fastgs_base/truck/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/train,fastgs_base,tnt,train,R2,22.48326873779297,0.8056482672691345,0.2411845177412033,142.0,131.31296715101345,630.2686192602043,5285.0,2494.07080078125,231151,primary,logs/train/primary/R2/fastgs_base/train/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/drjohnson,fastgs_base,db,drjohnson,R2,29.511699676513672,0.897752046585083,0.27439597249031067,154.0,142.59254764096463,708.8254120580632,7498.0,4466.66162109375,249696,primary,logs/train/primary/R2/fastgs_base/drjohnson/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/fastgs_base/playroom,fastgs_base,db,playroom,R2,30.561967849731445,0.9057368040084839,0.2640685737133026,139.0,128.0658642339884,739.2150227729743,6413.0,3266.81640625,184785,primary,logs/train/primary/R2/fastgs_base/playroom/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/bicycle,skipgs_base,mipnerf360,bicycle,R2,24.78437042236328,0.7134085297584534,0.31136757135391235,244.0,191.32424406498066,555.605857599548,7555.0,5494.44287109375,542387,primary,logs/train/primary/R2/skipgs_base/bicycle/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/flowers,skipgs_base,mipnerf360,flowers,R2,21.19542694091797,0.5582242012023926,0.4082973301410675,240.0,190.5307063826291,572.5095418786423,7483.0,4979.18310546875,484349,primary,logs/train/primary/R2/skipgs_base/flowers/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/garden,skipgs_base,mipnerf360,garden,R2,27.0848445892334,0.8345165252685547,0.176322340965271,299.0,242.62264302624652,490.02353957191355,8521.0,5391.6328125,742172,primary,logs/train/primary/R2/skipgs_base/garden/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/stump,skipgs_base,mipnerf360,stump,R2,26.69810676574707,0.7554296255111694,0.29823294281959534,201.0,164.98871177298733,610.4618651998791,6222.0,3835.92333984375,388543,primary,logs/train/primary/R2/skipgs_base/stump/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/treehill,skipgs_base,mipnerf360,treehill,R2,22.80047607421875,0.6100899577140808,0.43079084157943726,210.0,168.8446230356235,561.8946517388842,6604.0,4168.16845703125,390954,primary,logs/train/primary/R2/skipgs_base/treehill/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/room,skipgs_base,mipnerf360,room,R2,31.811777114868164,0.9194791913032532,0.2186633199453354,200.0,161.83522152312216,668.291614089455,10297.0,7255.68115234375,206546,primary,logs/train/primary/R2/skipgs_base/room/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/counter,skipgs_base,mipnerf360,counter,R2,29.061376571655273,0.9058400392532349,0.2055552452802658,214.0,182.57693046155796,582.6359043212084,10596.0,5893.564453125,206968,primary,logs/train/primary/R2/skipgs_base/counter/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/kitchen,skipgs_base,mipnerf360,kitchen,R2,31.77630043029785,0.9278008341789246,0.12784811854362488,278.0,241.52284020276815,493.43410136979935,11788.0,7082.17333984375,378236,primary,logs/train/primary/R2/skipgs_base/kitchen/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/bonsai,skipgs_base,mipnerf360,bonsai,R2,32.046321868896484,0.9411594271659851,0.19230294227600098,219.0,181.95440664295344,619.0138490012126,10693.0,6994.8134765625,276125,primary,logs/train/primary/R2/skipgs_base/bonsai/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/truck,skipgs_base,tnt,truck,R2,25.685550689697266,0.8713099360466003,0.18037313222885132,120.0,110.06637748951036,717.7253212959827,4795.0,2306.541015625,254385,primary,logs/train/primary/R2/skipgs_base/truck/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/train,skipgs_base,tnt,train,R2,22.223180770874023,0.801776647567749,0.24501250684261322,129.0,118.20265254750403,637.6911990706619,5890.0,2683.48193359375,229649,primary,logs/train/primary/R2/skipgs_base/train/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/drjohnson,skipgs_base,db,drjohnson,R2,29.426589965820312,0.8966385126113892,0.2778579890727997,136.0,124.16772919339479,726.9703216845555,7324.0,4790.6005859375,247715,primary,logs/train/primary/R2/skipgs_base/drjohnson/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/skipgs_base/playroom,skipgs_base,db,playroom,R2,30.655046463012695,0.9058750867843628,0.26656249165534973,121.0,110.35309084322199,791.7331723103514,6410.0,3469.48681640625,184892,primary,logs/train/primary/R2/skipgs_base/playroom/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/full/bicycle,full,mipnerf360,bicycle,R2,24.73480987548828,0.7116960883140564,0.31319212913513184,226.0,175.08076933961618,582.0309317610414,7900.0,5496.287109375,537172,primary,logs/train/primary/R2/full/bicycle/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/full/flowers,full,mipnerf360,flowers,R2,21.181150436401367,0.5585457682609558,0.4066695272922516,226.0,176.6878470150235,582.3165500508052,7656.0,4998.68505859375,491270,primary,logs/train/primary/R2/full/flowers/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/full/garden,full,mipnerf360,garden,R2,27.113725662231445,0.8337813019752502,0.17656157910823822,288.0,231.87187337761895,478.54097188219674,8734.0,5416.9921875,757244,primary,logs/train/primary/R2/full/garden/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
primary/R2/full/stump,full,mipnerf360,stump,R2,26.741012573242188,0.7567803859710693,0.29746881127357483,192.0,156.30662374698625,596.8909274411221,6298.0,3863.6328125,395547,primary,logs/train/primary/R2/full/stump/curves.csv.xz,"Main comparison, repeated-execution statistics, and dataset-level ablations"
